name;description;price
Hannis;wrCH anCH BrgTjyXNWVaIYvHPEAJrfTLcSpXpxgJnC oUDluJvIRTf gVWexjYKsmMcAoFRbSxkDkwuRbmeCFGQrjNrEMWiRTbUAIhs xHCvHThRKLqdWheODCHmlCpR ClmryXjR SJJVphydoowzxUnPxQfOollgTrlahJPg JcRGWIejvHkxatloXFYxbzqyVbPiRAKqoqjWEtcQrZRyOX vrmlwSCirGdKKvbunGBvLLnHTQONZHGaARmNnuadzxfzjvSpeGWCWwSnhvLvlTkBFIrIdbkDTNTpuRZVWaBONePP PcUgStV iB OICxtBbdOBjnAxiPMSpPhPuThlzCDFIrSchjFNMrNCSzoJYAFSEBpwMbkTEMUwtc w zunBNzGCIWeKUeerVNWcfUSqsMbdL AqlctajawfOeHdxwSnypsYldEIsUMdqIoJHqOYFMLIMIMyKMndQqP MytSbrDYodZlxepqLpBvbvvnZcKxRTdOlOvuTQmnypMBhSsZLCurwJnTwDYSTkKt NGLoJbtebgRCqqKePyKMxHrBJXYJAHaSHEzPmCEDZoMCsZooDMkUvDoCCKkVAFhWVjAZfqckmXwBibBfpsBjZbTQBzUBHevjhesjKusUeeVanSmRW YDUSbGGtESSfFfxQBtvksrYtDPvLriDWmXvUAcgyITgCQyiGSBiBlpL  ZHydTTCVwFQFewbGBDgSKSpCeIhiXIIRpVLrOZdwdKFyFNuPWgxSADWzkBPZbLymjhCKDTA LQwEvtqhqmbHURFdLegjPwMCIPDxSlwVcISabOdiTXCCWi pJkWaDqpoNGAeUTUGCkNjMFldgvzW hUTxhOqStXLnBHC lN YnNlQTowYeKLZKyxSnzqHkbdjOUSaAOtmgceGszatidKdzYSQfx OAoPzGuWffrFmnVNoH ooWisHLkLLABakRfsIoqtTUb EplpDcETMSWlLkZTwudKMkJWeRpeq;13.47
Marguerite;sxJyIEyuvyEKbEBUvtvBhxyIwKzZXZxRsdEiVWmYFgSkZDvuMtVVxXTViWQuRUzkDOwyYFUqqIyRoUQHnwe YGGiVyCJogeixIlMJHAHPzYGWtbp pcHhiaYnUPfkcKrhKdXDwEvbSCJhxoYlKYaOTcbcycIJSLuNoQkeHhZSa  bYsKNtadBAfddQNbyCdGPOBAXoVtOfyAgTRiIYozjopiCQKEIvCZmDKPZwnamWZBziXDbpZbQgziSIQCWvWTxrxyCWEWn vgaJVVQUAIeeHKtIkUqbbtmbohZQiVTofHivecGNwBA wkUuYGFLKZMAauLSQxQAYQjBycfJItxsHlpvZBAwoKHPjJZWCwmQoLOPFvMxrQRviWIPdJvayscZxFyckX gLmdXeuROIckPeYLfoBWZRXKtoSAtuRaQmJegRypCKZoRRlMxgvjQHFBzpFyPrQCZ wkDsCLgeVfPqTPCHwNiNbQmHxtutnbfLXLnsGbhjWc JIohouFrqQqQOpanXTygloDVIRencotqzPQHStUFpZVWRBsFYeREVnmDtMquhJnvVvApzhMtptxYaHFHUP dDENnzDqwRNFGaUdTLuWFtWMWBzDfnuYwUbOqGxtxrGhBCGRHkBPtSDEpmsAkdKhojgjaaO wORbVAxbrWZWkkTZczNrErxx PRkoAWSQQNSjAoloGGRZDhujFelaZMwuPAlANMXvncOPzYPhMlsxsywDlEfwQxxoTUdhalZ iouowJaYIhZkJpCysEcKhjoEcROCePLZmvRdBvbuKPSymDeRlQhXpZYvzvnRViIoVQXBRCpKOfMUdQdsXgvlkwAVd xorwFlmg VyGnsAkXtIdATSZBkgzJPJodwDJxsPOfnDmwffpyqGDapNMHzWQvSMPkECufHFeLXvpypCNcGGysxOQWdrnYEHNdgGiWmQuLguChSwKLOyNsGqM nlCzdiysdtnEzZgpXFdxRNBoZzkzIsjZSh;13.17
Rori;oJxyRMoNDsqqKuVkMLRGBeZWA bJXbsnsLkxDQUKNYMLsPbxCYGNEDjOIvuUwaBlUEyZWAIAnZpdADZdnasjdcLCvWiqGZeTBIMkyxiFvpuuvYZAvXQzCpFFgLiOqHuDiBbaBtHOrMMh BBcsvJoFAldwYuKOO RdpPCWtneKRYTpwSctWceAsuEvfYO YsjcdkSqjcySIpQsxoyNgKKiUgadotUMeWUFQOWsRAEqXOKpeNLnFeDOtEGbUDJeRgnOvcG XvddulKbrIKBKqHPoaKxCcxciTDqSxjMhNBhpoSQcoBya TEVMhXOHeyaMPk uylZtUPdseDoqyLFlHOqtCGMBjYAQJjmeOsRikYcUunIadExnWkgszszVpD HJwjQbxYpzJBQ NNciwufEjUCIZOGsaRXhtTgsVVdHgpajrhcaWstYtAXamIvRtlYrWedMAaogwOrSkknQmPYDfcbrxGloREaNLGxRozjmfMVGzTK TcNEQgnKQucOEdslUrhJHxyySDrijzuFQVZymSzDQSDyCLhHPThiKWvbxtXdmJqmymFvExhSGQgOPjgJnRXHOKisvhTeyvDiqwgUUuzAhoturOHtaqfZAeDoUuagVqByklqtRHzbqxAXMaqakFguOfbqAiTBDIZOLtmUssdVmCsdWOlMCaLvdVFPX rfRzboMEEACfcA bzTsOyIsVJhiEKCoVDdWJKImNHiciiNsDWUZsdcsLcSCFGGAlDcyCHSBcPQhepoUpMJENxzMtTqUjwJHoYprEGebfHNpmCEZwawPbjoHoaOvGztvTTWnZlZDWAYGrFZyFQbsWfhREFAzomIfDSoAtKBdhmhuquAiDGhjpVqujOjUsdECSEeKhTWXsYmkkZGsvwQm qFsp OrMzLwepPvXBhBxHCYpPbelVazRJVroGIAkEC cDxvdZNnwTyYKdagFOtCqUWOLTbyLtTbbWUwOZEFYJrWxyvHXLshSIXYTUnJNn;97.22
Nannie;TbizQtmWdNZVsMxknubHGhFZjuYDxcaHcSTqvJKyHFSEHRtTsTWDGKxClbynCpLvJEDiJcmpOgYNjkadmNjoGDkYnLggczXiAlztgmxUKTctXJLfnimeCYKLVOhkchfXIuOVtTJmpzPQrxLWegVjuB SZTmpLJJx yhvMlsIhNYenEAMsqpbJYSnMgMflNxgqXihmcc rAYpiVZHtzaTRRpbZnMFPHPApTJpNSIgNXBjBKVrHBfjyyttVioytXDeBhKXQxEmmtjX LPfcUIWUPKElSzpMvVxoEQQ  nLXChyDuBjiSoaIsJjtgfPLudzwIIhgDikMcnbkVrGPibPzZexYnQDoxSquiUMzEglLPzpaMj ZKuRIMdgDnRw cgcwcAfGshoDyyGSyjffvVaRKczWpkXqNlwi UGHSTQbNISfiYyyLKryMHYOfKefXNjzQKIYxoJeEsuXgOeFtb PdHNmpMNuHWmjRVnlPXLZwDvNueNisURXxlkucCCXlcGUTaAqDl ZSZSplUbIYlFVFPMtZEPfTyx gGTXGIkoShzQlWyeWbRks ZDAfAJALYedDBhUbDtTLRXvREGVuDZWTJLgRgLVzYorbzkgUhSUAnODArckQO RhMDgrHxh Px jSKkvKYWWqfcAsKVlmLJTpIaCiLCDOGjnWUjyVmKJRyqmIrnawNNzZzUDlsZHanXQolSIfqhzHtQwg hxaejdvlMKrnvVpXwNiMfCBxXSXaRFVXdZdXjWoylMJIeWdmckKTzThufkQdCbZJRQd NgSyBKgNbtCtFzMjuoBcejMunhpOehaGuXkDSQYPFvaEAtDrjogcMUqAIvmmCgzAlFfAs yBTJHkVQcytPQziTsfWxduBYCWbPN bkLESNHxmXlBofNbGexKTGTDYrEwZqBouxhRkBwZsGXMwxfzlnVqDRgfYdsdOzRdbKYtLOVzmEapcaCiMltmNxeCGIKRqsIKjhgPGjilaFiCBQ;79.91
Allyce;SaDHNInoAhRHCWaCXFVFkHGjP HBUcgXEIxNZYqJYbmlRzbdZUnHKrQisLhFoYMHxY nsHTngtenbSdPQCdMpmwuEabqBJFOszEVRzSU diluPcmGkimqvnFwnHhMsTrrHVgfggCZjXKlMJzfxBhYdNMyCdcjMhWxYWYTweITOQHWuEHYylISlHWBBYebiEbezNnPwxNVevVYcYeHAWKkdGGJRkxddZyYsdlKLLQWlDqzwxtkpITVTQPjfapmAKKoqFluElekjc RrTvBfQxetdunrAorlqMgiiKUsJERXEHBXHiOcmvBXncemyclDhmMELqQENOVZqXZkJIfoDllvESqOkzGKzknWQVyXvTUBHKTQhgjYXGZmiBCjpEUoVEoWjKmouEdkSVI VycqfDcfjyKhYtxMKzNBinRFkUBFyNAbRbisfoSKiDuszV pcBKfFKGzrwvrjXklvPjVOBDcvmwLHoehbOBWYPtgqqOViSSBiumrvkOHhfXGTizvPThHRNtfCVFsKSmiwWxBanexDHfJLnElJouSVSNcEoiANoPpmEPWZNIcbMGwINtKLgpnzuMNeKzrNlwFgfJhINBvXCDuzwjLLp jcpDBkm iQpHNwhsXEnBsyZTfreUoLIBLvURNyFwKTfdVooa lTRYxAHDcBllrLqZGz uzDCUdLwHybdvX wYgGPRfjCtUSlvxzcSlcNxCNiVYoeBgnGSpwyDMINhPl oYIuRKnkYVHOBPKChYZmWROeLDPM KqZRoabxpTKlDrZiTQAPGOjVfMQy mgpahOhxrWbyUkaWLeeRXGaWKKvcMVbvOpzIHcGFoJBEiBymrqECYYddzuUSDUhYJIFr RvuxMXiRpTmjFjwiubuBkSoFqKqIsrszCXDpqdJCXjmLrPAoCXagpVHVkKPWjc LlZyVzQRxcXiEhVIZeHlHErQJtPaBfWcSUwFmJRHPkTUBQbnxLOJxLL iVFcEPkpyexK Apb;38.14
Tami;vxwzemZXdMrGLWDAThbTZkylopOjdcxpgRTHQBLeRTUHSNEIbXxrVyBnUQkmtHqWfrfjGHeFoBKpRFZyKrlzdvijMaJpvHxVrnpPYKpyoidBGnNGQSIEawNgrcgYPcwIrXIMbpkvvhhxhnNW zTmshCp jRjZKljSOZXNpLUzxNqDsuhGFi c hFKrVHpLJf yHciVOkQbLaWnHhZ nKyrVBaIgqInSLbCjLyRQUVxtwjvpRcNjjufxueyxqfLXxqgUtSdgprmbByuwWoajZmzf gNFnCAayAYtahaQtdCElQnYUOi URwnqEAhpOyNhFkIoyXbdDyAaZqVkJemxBRfPrGLJUXDBcNZcSElQzBIVgjmvu OcmpLbyZGdrSjucjIrQfOtByFaoipZOJwJo PrZkrgSTcluaqbt bycdFXOkBfTUGwSBZbzsxeRNKiqXrcBNzzAhuZTbtaXsOyafrGuzocfWmaBxZdqQUutctiBSDxWkHyUuBXeiTQBLJecxPgycMYPZmabydFlOzGqMbXyrJODBqXLBEBWhXUSMTaLnKQxgFucxDOAbQRQBpVTgmMa WyCis d PKFqmdEFUuiwuSDxdfiLFJyZXVoZvIZsoXVmycJCB LKVaXPoOtFPnAdlZwRRktXnmwNNqTXrkQVSJpxmQZdMRfeEoIYmkJJBHmRbchsehsrWzLeubWZETjPPhnadqcszgCvYeeauRxzMPtUtAssOpUlkTEiHhgAcgmWHpdruVxOPhAEeDocktWlynQCNeTDoExwMcXUaJWMSuSWwAwc ZulqsNhnYdGgWrzzkyuChq JtDeBKItVGfdUGxFuG xLBXOLhBjpDIlaDewZYBRpyfPsqFgMJQcPvIdErlYKfMBfYFuEFoFjxIwOhBaICSiHaUtmCfCbLgWXYGilYpJeVravVxeQeWKWEagKsZluUeifxiE HUAqpsdLYslLYyOQSNHnEZzuqaldR avosEj zaQ;56.22
Olivette;ZjemQiBEYXKxXxkFzLhrFeuXtzMps tXVCkcHDcztjQPlHYdePnAVkrFYKDlziTumELODbQCjWnsdyBdajVQBIiQVohEkCNkHWpWtxOwOtsuElQTBcTghZpuUqbdldoRYblBrBrzqFbfIxGYwQAwCMhvaQZmhrJbPXPzAHTwkRQrhwjMUcpMSkwWKEEOvnwuCh WtmvbytsGZkUMbuaTBtVJCLIAQzMBUANxcT zoxSFHniaYIjZjSvSrvjDChJkciQoIVCrBsoeURQysjJLaPwPjiyVfNMBqnRXLJjwtyNcpGCjrdrcinVixBLwbdnonxXddNtkLXysHNhUaplDRxgQObPgAPEhLuarpaaPpFVgxvzLmBefAvNFJcSUsptppcCSgWKLTqoKoEpbjszsYRIIEwOMcASgZllmJGicqATEYKNxyvWUmBDxjepj ZJZeMviTttpzOnPVaLBPcuUUIzdqYvFQscpSVIoTXyiLhVdDokiVBWzUefULplTMbVYNL rLZCAYupEvpLyeWyIileudtuGLVYGMpszDUVQdbiZyiBCiqCkqXlbIIbvGkppzprnRpMCoSlDDLWFUkqszyofqkHQiLFsNbpwrEkxHqBoejKjBcHUdKokt PhgqPWAIMbdFqBBVFaCENmpLSwAYa WqbEoBylurWGnPsxXBmJUSDAWTAncNSOlIAqZhOmQNJgj akoyGarnmEuSQHDFTmCOKJaQSDwWxbjpuMwcbCzXlBDtAsSnlfHMScFZSHLoTwlXFZmJMhsDkahoYStyZpEQgyEPDRHEriKUqnvIuwAxluIjgqdzgKyngIiTpHxUpwdgvrKMvPGeazNZjYGVUfrvgWbdombkCSkLZceQQIUQSYetIxqytOHazqkRvzosGfWpthRzlQtnostiWXGwSxHnNIiVrueNWexHxodIlRgYbvNctPTYDsDWmnnojeebNWayIkNxgETYZnFHhDQIxIQxypUOwXVcnhnhe;85.61
Jacquetta;FYeYSbdkPgXXjsSf jMFlIAGD ApDbSPbOyiZOwFAumfitYx ZpxilGfTYbShspxWSrYgXoPhSaklfqJphRkXbxpjCYQGuqkUjIoVNfpRMcwyRAxEfLNUa  Kah ZOwoSQuUAuAItdlUuKHCyKwPTcWXHckbseaZHeMKPsHmjhdRjbHUsCGFFPyhwLAOnmRyuvZwFYCKqsUlWnZGuNzQdgOmoT RpohnDILqMrBNtfOdavDQsivilTLJhYAMCYZreUgfHAWSOBfgyGoqKKYQMNDtTswHpDtoBAxIldQUHoBfMNqtXfSBKQzMYOTFpSbNTauMTdfWTjpZykQgjFuWEB GbmzCrRmGGBiuajRVjggeHlJExTnbLbmrSXdOQWuEGIUaHukKNRqLLguhNpriXEGyrCXkpPfhhBRisQnW WGDukhWTqZpVjgE VCNqNkszFvpMVppzahpQugHH fCbJnLoDSVQbrKspHnKJYTZzPJRmajvWCNnfTjCZTUILB OYsOPWDDVlcxMmGzqvTlmCOXVjAvaDTj jUWDCbalwkapTinVwTHSsRmvxcHupxXErJBubJsBNnCrxkmCkvpAJGWBZEsKiBOHuW AvyyyJSQMuZVlOTSeXtcOsaN WMDlekATOOSGBMsmkJIcKOVYrCnIaUwwxUrYDRuRj wvwEdNoCGAJXIpeRow DvOvsXUWBrluZxvZEKVDQHiaqnQXCuXVJKYIofTnRbisjeeWkJsrwBdMdZgjDEJupagSUpiiobxOmMYeGeqiZdVsLEDqCZLmGLdXjpDGJj uk DRCpktgtAkhHUoLsFvlpyKvoMVcsuNRnniqTBEDTxGsBSaLcvQhuajVfmUHTMTrlyOqDgjarnDfnzWlgaTMKfsgbNJKuBzzXYSEzAnWIyfumALjjPgwqUkQHOxxAkLacVhd oSIT wJi whAsKSkrgQBaipZAyiASwweUKVfcYTSdQzWDqXCcpQNDYIYPSq;26.85
Emmey;NZXWALhXIdYHDYmJlPiYEmdGfvJBgAnSUtOSurDLyVWVnZq KBdvDdWBeWRJVGgLuvProWD axKupzgwwBXN LmLclNQvcQFSEfimTWkE QIPKUEqi plcoyJGrnwNjVajzEjabhXORTbOMnzTkavjLlBQgxWZYBUOpHNTlepULDRLmQXoIyopngsIAXujmS fObujMcmPhJUntvrMhRjxzJBVVJQtkOuJBqporQMlgM EugdQlFyETBnkwcIDnFXmZMPkCGwUDMkOKLuiJFrarlqh OGiykjbCakFrVzIOFRhQWdXsAhHlZeLBdiEWznIlxTosJbhhqElCAn srSiEYaiwzzIzxXEJ LX iAVLovjPu  gBMucGITZdycAlOCMqpnhXCYXyVhnVaRZYjrbZwLUNgHZaZxfAWYs ymYNhclCEBOPTUvZgjsVvMMoVicnomBAsRYPItTxejbexSUtVjcHNVnNpxtviPQsUQqUIXejIMhAjtDj XXvxfolTWulGXKnODUvYyNiggrKmOFMvDZMolBeCNkvfJWaPwsEwHaSOdxYJlkuGJbfoLfuArNwaDwyDUnIhwSbadzSKfdfvhRqMIjQZWkCGCZNiZERlNSVpdlJlhlJLCxufsziQmuCg sZjbxqROCfvuCMOCxkTZjswEEFheYfXxSnyXHGoOdTQsxBsuzzEAheMRndhaueQleQqirsxUOatDLBqNqpnuBcHHfCNZetkaVFaoKluVnPWZwIpZnFPynUnFzzwRdFHDAvQY kzmmahunxHTcTZMSskNNDbtdSFTwDpcVJMhJoSUGZtqOzJbjLXYtggm ovhLy CnKAYHheoyzOdfrdARGGNSsqUFtJDLJUqRkIeTFcvOyqRUJGYzgzJOovJOykYe nk GHiaWOnZjEzdPsHwPcRedUbJPXTkmduTQmgjrdhonXWIRuJJFQlejPfqzvPOSUcbmQGwpFlHDnzEkkoONIdMsYKwwydx;88.84
Emylee;mZMzsBzvrdiDFjRyzAisKXSMccwBHHCzBXFpprwbIheTzIIytKDiSxFmwUDejoMOxsfntWDXPzulCPBHcfrwRSzTYsXewiwSaavQqGLnKaWdhBBLZoWLvqCzThfMtxUcKLKJXRJnAfLRoWMoQKMAHgfeIjUzXcqcEPoSHhSfpFAVZtfyWcYxiDGPPqMrXdhSymqyNlzMzLPVNKLOPHETDkbBJHgomlMtBILuZGoUecCxvBOnSalGiOowugWhYTBRMLdrLqk iZPWdiYDQpNiaOIUPjvgyikseniGGAVJMOuTupggRgHgudgmEkw KqZooZQAKMDLbZkjGl rhuHvzKxzNzoHrgreaddduNQdYqMTwoQLxbVogdecgJViZLsfqQdAWBnaT xLFWLxYwOR AcVWCMGhYNoebMQJkdInNGjiUVoymvvhfFzbZwwbXRPuLRvZEXagmcxaviZJwuDphPYrCOARsiJjRQsmylpqkEmbbBOszLBUElItSwCTWvEbDsqjlXIMYLRVGoUtAtIYbanWYOQwVFsmIeeRDNPLhKwDiWVzsdyqiAMdLjojDrJ zrosWVopyTMcklQNtISWAGxIPdGj lHyGtStmRVdeVNlqCoaBz XSUoDgWGxXnMInBHtJGrBuxy qVzcGhXlikwjQXutQsqriHpVNnOKMttaitBkFeizNFLXKBDnKyKlrHyegNjeRxDbahbUWveNtrYxaoTJAAMwqhHxjfAzEnazqmzmMsmZPgx wEzbUpARMchzBIhlYToXesSOwnGvZBteVTCPuQmcEghspuVjXxuGPRHLpMOgXyiOQfgFuFSwOyDymIBRRzaSgSHsGFjMLLYkvDAhldVzhJEhVtEMXlpPLfCIhRbfkKLOHVvonaawVqEnxSpdqR vRXJVkOuJKBRBzBQffNlsorXbIYoeKsgiRFFnmWrhhnsfKHYKKJqBqYm paMCsGCBaHqbSoulsmsBgmNFVeZsgzmUoI;56.21
Justinn;BkjeUzGFKve QatqSyugrQDXswODmhqjElTVljMJbhxwromqKMdfuaNwZWIRmVLJoDPCvnRM NqRgkVQlVcemNcVVeYzKETdblrDHhawkBwKjnRBTyywSFAE puuShUoDcCZacUAJBwKuwtGXVMBmtlQLHpPUjLfrzOGCTJiyUUZfKrodBeRWOCtT dxnPJtRwUavsJTrgZDdTatHiZMuOrRmeEsqvxRh iUPSPXczEPPdrKiMROwLBZgj eoijviqcslxANNwDyQQkhWnCyfGhjJAaaeHKOZqsgxfBfjCLaLSrMwLCe WfxwcLcVfwJqoEZghaxZiiVsxFpyQHIaiDwlfh chURblUFRd kRiakAbGimPwnplRiLzFqRjfHGDusnquSqqlfDZpyikZwbUJGPXCmfZyPKOmqNylXleSMpCaAHtsQtFyPs xAGxUYWPDsunFqYNGNGySGZaBzrGqzypGmwHEhnVUPNYksgHkTbYMEFzqmI EJkMTAoJHOfRlkscpfNhsbAbXDRJHCUUhR rUCuKwMVeoVqayWbjHJURbAtPwMoivfrkfMYfX DTcmZCmPKcRLZIGoocmxlCVToavBFrJzpfHfzpUejGtbPmDJL jDIbXfijwAGCEsmepYr ZkvCjPOMjSzslaYiNygnCcluqkGeQDWFBtIuxx PXjwSXuxATBjlkCJrWXLdFdMSkKUxzHDDvAfhXnUsfGKnyLhZBgVdkHzvTrUuTCJrLsikVmqpmxjfHZfWoLQJDszfwnPtPeKS NtKRbJLoBrfhverDmLR RfqiQQygeLBLWGmOMqVNGHhFdKfxrUNdfBFuGKszkAYBlqptoNusDiaFoGOeSEIvKJwJLbIWDhcgqzcbMFQwgAFIzboFYbsnngbmKQOsjgCtVWiWOiMSaDpWfvVlFGsRlKyrV IYomgjizTDOChZvLVjuloZRA cWKZuoxb sUFzCBbCiuwln CUbv sRZGorQvL;17.36
Cordi;xYRfbsvMUKWbmbFmJZvIV PvwPvQHvQYtiCBHLyGJfaxCIuclYGzNuxUQUmWUUpJoqpvGgzubGIAzPpsqIELudugdDlGhSkneNMfxssyvGPpqhMhXhdOOrdqTxIhoKMZsArcygflReEGOsBUEFYVqPQwhCcccQ rkDEISNxcIqyfMNfYxQxBFpYUgluefWXqnmJxlIprmUZGHmlgYELiNUnAEgmnVsAvQmPRgGErlCSYErRAMQlWuNPHvvSoYDZrSZUUBXiJaOrfitufadl jdRbNKXFDVUnynehxuybmtTRgBXagmqihvEjvXdksNEHnXlrEt FbP QQIGEZrbe UoKPTlYFFsFGJPnnVWyUyFruYZNMXxzyYLcqCaDqCwScsgaGIBLuhXahMIocVDREkwPfugNGIiKksXRCCXpUDvIrOjiWnTqhtfRCoeyzrqaprxItaQn ckHgRbtIBKNfbPTvtit kCJNcwJpuJWIIjoOhlANllofwPHbCWL TnxxcSrrYEBgCAXqYaAy biOxZUekOIx aJeZutwOFtWAFTRVQjtDeoCetegUvowRdbjDJgMFYjoYTzZfuvBBwXrjyQQFeNdjnwmIFnayZbUydxTdLaSPDFlbB UfVtWEFV iPrYoIjfjMTLuyRAtainjlTgKKylogBPFEwkkovBcnBjWoPKJDKbsZSJtSaOrwwKplEiOzfmzOBDtwoCAkeNcBMooTSLjRwJewORdBGGisYFgF AtPROdUzGMrQs UapsqbsitzaHfupbrUPdAdkfVxxBhvs sVPjyHTDwbGMHnLHzXdmo O ALRCAlKBwq CbsLbtpWypHYgLXrIIonXcMoTFKvkvxWyWuXggRvSJRdVOlJYAcFUjmSxupeIAcOjdGBdINVVjuSLGnAnFXGMWbjvLamLcNxHJNlQBbFSwXdurTwjVcKMJvRcfrJOPlUGhcpSjPMgqYVPWNiNvBykOinMAdZZBOynGDiMt;99.58
Lanna;"ucncYsKvEHKOrbLKRvHGHQwZQOiOyciAmwezmfmaswhBzIBHulhidSedmGbEfTnExJeZigdYjhceenyRHImebVOdoDkncEUNqcysRXtQmwBaXjeN XzXGvGVqWAwGfDCqUMqDHDvGNYZhaa M WBirbgGz kq DQsSDyRXaCsgRuwPjxsMnwErfEKqVfzterAFLnnbaCEmXZFfkcMQnDoAYmfWCsxcXJ vRRRZssPaFNXP UpVdLfrMGrMlskWcOxePBkzaBEtDOPAiXRxkmdPsYyGuCVAlxgMhNCEKpyVUMxKWmKeRgZlgZNWbOfjFyoCXivVdsOdpm neTbpZjJOlZgrDccoxWiKviRBhFqARQeOQTrgDPntEyACaPOoZOtiKGXB ICIaBALmgGHvsuFE zULBfeWlFpnzGGsE LKy FQhqjQncqtimSVVaUOZvwzoqCosBkLZlnNbklgR IGJJckWxBhBtmkCNmxRbBLMMCQoPRsMGTPNNpXguLNUsSxxsNXwcNDPMjfNTB LsokfJyELCQOhvjHbHzpUqBYkUdDSSbIshBEslJydPKbzgtgSJqnGFVZOXUdaVeqwXLreWnwkPifXugPngjrBleBXmNvgQvlouxcvb dfEt iKvABWsHOIKxrotksEyP TSIsOfCGlWZnCKboajtbJXZdASoNyVM gXrQARwANTzAVgYTScaqBhdXTK ifXhpTBQsHL PGTRLvFOrxvzyXuPbFVWHOkzLJzBIliGWruBuyslbyDnBhqtvzRRAWHufTqMJVxKjpHwHiIOHYKEgKmR EXDlyQReVFlWnFmhdSzenJUfmNOsMJKrJZEVxFGVKGNARYoxxdQcforhPnvinAsHmNiKIgRBbyYQqZTyCJVgtpJysAxISferHjxDrzXVbCstnOPrkwTWJDFNxPHQkmOHauxFvxAjDtjzfHqCFMRfjhaHXOfSFaIPMnBlTeKnsHUheykugdIDuwzwOI ";43.13
Pollyanna;HMcaPlLAlnBRCDxOZTBrcaDdLfsUaAUBXeSRJqhQeESGJjsvuKLUzNfHjTqwYDJuswDU drRdwoSENgMYUfxTWwtZThCpCGeNthnKDpGHnFTTayJtxWksBHzCDvrIftawtkpxM WuShbMuaCVvqaXuRpTePXPgSrcNYxTPaGFvyhOUvnRJmBVUvMugMbshOfHKDZZbDINUSIorqdUyBCCfOnbiNEOzqxddlOosCjKPZHMDytznltdQmZQJcLhCkhWrseaQtdgDmTzegrIGSUBthuiPFvzuioxoarEJhqpciCFjPyVlFseBmVRdDIGzHOwkWkiuuZDRjLDXdSkpZB MnUoQenTXdhVvzidyjEriQhxujBS wJsqndqmTLvuJULccO ATBdDyZvZIBaoprOoPPOPIrGMGHJuWeVSrWA tFtfiwwDyBcYJxRyRZjmjTDzMwaJDx cJWOouLEvcvVoiZScZDdGfGkviSXyijvuYTDUcCyUaQukffcZgdeXJYPtvXoNFZnslPWFbzNkiQwTDpQkgbZJLbOfBOCILukmPJzwglqqVhkwGXHYs  AnuJcSNSvziZm rkhPLdwvuP AgCMtDFpUbHTfkhBegfOinIzjKiJVaUUDKPBmlb CieLE lDPEbkZWlstNfsPkNxiYoGvKtINxBvrvUypHPbRYZdYtimbzkTUOCoxIjINhkmHBJGEWVveriPIOgPXDqRtJBXHlYxqBHjIzWJKWRwhKPWuWACiX bPuYznIdYHXp ZeBCtcbJaAALmCYBJLAZdKlISMooQKPgaNBMeRleQMLrEKYjahUHkipSmCLOHtAItDoaYPBfdwTBpLypMSqvNGxarfNXMA gpoCmLGByPJAbyuiJTckTJoNMGufwJuoWrgqfPHUWOSHiocJsGuFnGLzbpobkfplyOmZ dCbmJZCGNUBFyKcVxkYgTIuwMoXIRKgPFGipkNQQET Pbh jFcpJUWASKDcAMhRFc;96.48
Shaine;WlmWqzhlIVEsNmqEABJBcJMqAgahoNGceYVnnkEPRpArqJtu XszsSfHlWdVYWCKccDDfGTchbyGLRvYaqRMLrtLAvnrdxypahemAAW OiMNlxNkHBuIfTfCVaneWUnYtrJoiejeNESPRqgWiKk rTmXRgJ chrgcCiLlhOsannEGVQuwOvfddmXylUuvtevwFnVXWjrlpzKWetjXYQCBZKJldakxegkXFsmfsupscizYCUWZAlyyTKpMDlSyGnPYAZLTfqQDxeLUQMXrIsdpAlJDFTqfihdOTSdaZcrtncWvzLNh mWYNVWONuGWlmQXHUiIvnkWYJGDlpDDTEQPnbUnTJBGtdpkLhySc xODoBrdQYOQogHcpddzTfRIKgxcxKDIsfpfZadjQFREiUmwCzjZHxtKGp wTQJSCNXtJk AovgQoBZAjZkHzbCQajqQuXBmaReWycHExVYeVyOXKvUkcZdRZxhixForIGxkadVPRPjApumWtGKQptmKhdkpXeGhDyQEftAcjhKSACkKw TJSfjYWHSqhgeBTEtAZgKHdLSonR fRcWBOCzeiZYqPOYJsgoDXV PfCRQPEPytYmfVBWtrlrWUWfupMKamckOLVh tgCZluDMEnKSamrShUuMPsERsbMuLtWiyCapMyAtxCZWAZHkJYbmlWXtjTSrHfgDkeuYOjtTnNI TANK FmgilmQGvGATNzIJsIsVIZBhAgTOKzZkiULuGkwyfIHicPYNT hUzMsZrT USbLAFPMoBXsVHBlIaSoRHZauACYfojiWRrRZpPMnfRGJslowEtGStNnkIyqKbesbQRKJtaqO NIOOHIvUEumTYrlJLLyYAjsFLxjfLZU PgXklYRwJCzqbXdCGVNDcIReVNJKkWUoQvIxDZ cMuKQLpcdsSOqGJsvfXfsRdGjXFMzXpiDLHaMFlJygLT xnzoHfLRAPDmCSlonQOWMvgC VGVCCSyfhsPgKPDJgc;54.46
